XPATH,Parent_Key_Val,Attribute,Is_key_attribute,Is_Configurable_Attribute,Data_Type,Default_Value
ioa-network-element:ne/system/protocols/netconf,NULL,enabled,False,True,bool,True
ioa-network-element:ne/system/protocols/netconf,NULL,port,False,True,unknown,830
ioa-network-element:ne/system/protocols/netconf,NULL,annotate-cli-name,False,True,bool,False
ioa-network-element:ne/system/protocols/netconf,NULL,hello-timeout,False,True,int,2
