XPATH,Parent_Key_Val,Attribute,Is_key_attribute,Is_Configurable_Attribute,Data_Type,Default_Value
ioa-network-element:ne/services/data-path-encryption/secure-entity,NULL,name,True,False,str,secent1
ioa-network-element:ne/services/data-path-encryption/secure-entity,NULL,supporting-entity-type,False,False,str,ipv4
ioa-network-element:ne/services/data-path-encryption/secure-entity,NULL,enabled,False,False,bool,False
ioa-network-element:ne/services/data-path-encryption/secure-entity,NULL,supporting-facility,False,False,str,1-AUX-1
ioa-network-element:ne/services/data-path-encryption/secure-entity,NULL,remote-secure-entity,False,False,str,enabled
ioa-network-element:ne/services/data-path-encryption/secure-entity,NULL,AID,False,False,str,1-A-1
