XPATH,Parent_Key_Val,Attribute,Is_key_attribute,Is_Configurable_Attribute,Data_Type,Default_Value
ioa-network-element:ne/protection/protection-unit,NULL,name,True,True,str,protGroup1
ioa-network-element:ne/protection/protection-unit,NULL,transport-entity,False,False,str,y-cable
ioa-network-element:ne/protection/protection-unit,NULL,state,False,False,str,no-request
ioa-network-element:ne/protection/protection-unit,NULL,role,False,False,str,clear
ioa-network-element:ne/protection/protection-unit,NULL,label,False,False,str,none
