XPATH,Parent_Key_Val,Attribute,Is_key_attribute,Is_Configurable_Attribute,Default_Value
/components/component,component.name=[card-1-3],name,True,True,card-1-3
/components/component/state,component.name=[card-1-3],name,False,False,card-1-3
/components/component/state,component.name=[card-1-3],type,False,False,CONTROLLER_CARD
/components/component/state,component.name=[card-1-3],id,False,False,IOA
/components/component/state,component.name=[card-1-3],location,False,False,IOA
/components/component/state,component.name=[card-1-3],description,False,False,IOA
/components/component/state,component.name=[card-1-3],mfg-name,False,False,IOA
/components/component/state,component.name=[card-1-3],mfg-date,False,False,IOA
/components/component/state,component.name=[card-1-3],hardware-version,False,False,IOA
/components/component/state,component.name=[card-1-3],firmware-version,False,False,IGNORE
/components/component/state,component.name=[card-1-3],software-version,False,False,IGNORE
/components/component/state,component.name=[card-1-3],serial-no,False,False,IOA
/components/component/state,component.name=[card-1-3],part-no,False,False,IOA
/components/component/state,component.name=[card-1-3],removable,False,False,true^false
/components/component/state,component.name=[card-1-3],oper-status,False,False,IOA
/components/component/state,component.name=[card-1-3],empty,False,False,false
/components/component/state,component.name=[card-1-3],parent,False,False,slot-1-3
/components/component/state,component.name=[card-1-3],allocated-power,False,False,58
/components/component/state,component.name=[card-1-3],used-power,False,False,IGNORE
/components/component/state,component.name=[card-1-3],equipment-failure,False,False,true^false
/components/component/state,component.name=[card-1-3],equipment-mismatch,False,False,true^false
/components/component/state/temperature,component.name=[card-1-3],instant,False,False,IGNORE
/components/component/state/temperature,component.name=[card-1-3],avg,False,False,IGNORE
/components/component/state/temperature,component.name=[card-1-3],min,False,False,IGNORE
/components/component/state/temperature,component.name=[card-1-3],max,False,False,IGNORE
/components/component/state/temperature,component.name=[card-1-3],interval,False,False,1000000000
/components/component/state/temperature,component.name=[card-1-3],min-time,False,False,NO_MAP
/components/component/state/temperature,component.name=[card-1-3],max-time,False,False,NO_MAP
/components/component/state/temperature,component.name=[card-1-3],alarm-status,False,False,IGNORE
/components/component/state/temperature,component.name=[card-1-3],alarm-threshold,False,False,NO_MAP
/components/component/state/temperature,component.name=[card-1-3],alarm-severity,False,False,IGNORE
/components/component/state/memory,component.name=[card-1-3],available,False,False,IGNORE
/components/component/state/memory,component.name=[card-1-3],utilized,False,False,IGNORE
/components/component/port/breakout-mode/config,component.name=[card-1-3],num-channels,False,True,IGNORE
/components/component/port/breakout-mode/config,component.name=[card-1-3],channel-speed,False,True,IGNORE
/components/component/port/breakout-mode/state,component.name=[card-1-3],num-channels,False,False,IGNORE
/components/component/port/breakout-mode/state,component.name=[card-1-3],channel-speed,False,False,IGNORE
/components/component/power-supply/config,component.name=[card-1-3],enabled,False,True,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],enabled,False,False,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],capacity,False,False,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],input-current,False,False,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],input-voltage,False,False,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],output-current,False,False,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],output-voltage,False,False,IGNORE
/components/component/power-supply/state,component.name=[card-1-3],output-power,False,False,IGNORE
/components/component/transceiver/config,component.name=[card-1-3],enabled,False,True,IGNORE
/components/component/transceiver/config,component.name=[card-1-3],form-factor-preconf,False,True,IGNORE
/components/component/transceiver/config,component.name=[card-1-3],ethernet-pmd-preconf,False,True,IGNORE
/components/component/transceiver/config,component.name=[card-1-3],fec-mode,False,True,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],enabled,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],form-factor-preconf,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],ethernet-pmd-preconf,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fec-mode,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],present,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],form-factor,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],connector-type,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],vendor,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],vendor-part,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],vendor-rev,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],ethernet-pmd,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],sonet-sdh-compliance-code,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],otn-compliance-code,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],serial-no,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],date-code,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fault-condition,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fec-status,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fec-uncorrectable-blocks,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fec-uncorrectable-words,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fec-corrected-bytes,False,False,IGNORE
/components/component/transceiver/state,component.name=[card-1-3],fec-corrected-bits,False,False,IGNORE
