XPATH,Parent_Key_Val,Attribute,Is_key_attribute,Is_Configurable_Attribute,Default_Value
/components/component,,name,True,True,optical-channel-1-4-L1-1
/components/component/state,component.name=[optical-channel-1-4-L1-1],name,False,False,optical-channel-1-4-L1-1
/components/component/state,component.name=[optical-channel-1-4-L1-1],type,False,False,OPTICAL_CHANNEL
/components/component/state,component.name=[optical-channel-1-4-L1-1],id,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],location,False,False,IOA
/components/component/state,component.name=[optical-channel-1-4-L1-1],description,False,False,IOA
/components/component/state,component.name=[optical-channel-1-4-L1-1],mfg-name,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],mfg-date,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],hardware-version,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],firmware-version,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],software-version,False,False,NO_MAP
/components/component/state,component.name=[optical-channel-1-4-L1-1],serial-no,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],part-no,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],removable,False,False,true^false
/components/component/state,component.name=[optical-channel-1-4-L1-1],oper-status,False,False,IOA
/components/component/state,component.name=[optical-channel-1-4-L1-1],empty,False,False,false
/components/component/state,component.name=[optical-channel-1-4-L1-1],parent,False,False,super-channel-sch1
/components/component/state,component.name=[optical-channel-1-4-L1-1],allocated-power,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],used-power,False,False,IGNORE
/components/component/state,component.name=[optical-channel-1-4-L1-1],equipment-failure,False,False,true^false
/components/component/state,component.name=[optical-channel-1-4-L1-1],equipment-mismatch,False,False,true^false
/components/component/state/temperature,component.name=[optical-channel-1-4-L1-1],instant,False,False,IGNORE
/components/component/state/temperature,component.name=[optical-channel-1-4-L1-1],avg,False,False,IGNORE
/components/component/state/temperature,component.name=[optical-channel-1-4-L1-1],min,False,False,IGNORE
